timestamp,aluminium_aerosol(kg),aluminium_can(kg),aluminium_other(kg),battery(kg),book(kg),bottlecap(kg),card_corrugated(kg),card_greyboard(kg),coffeecuplid(kg),composite_cup_drink(kg),composite_cup_food(kg),container_clear(kg),container_fragment_black(kg),container_fragment_coloured(kg),container_fragment_white(kg),container_lid_black(kg),container_lid_coloured(kg),container_lid_white(kg),container_pot_black(kg),container_pot_coloured_food(kg),container_pot_coloured_nonfood(kg),container_pot_white_circle(kg),container_pot_white_rectangle(kg),container_tray_black(kg),container_tray_coloured_matte(kg),container_tray_coloured_shiny(kg),container_tray_white(kg),container_tub_black(kg),container_tub_coloured(kg),container_tub_white_dairyspread(kg),container_tub_white_other(kg),fabric(kg),facemask(kg),fibre_mixed(kg),film_black(kg),film_bottlelabel(kg),film_bubblewrap(kg),film_clear(kg),film_clear_printed(kg),film_coloured(kg),film_coloured_printed(kg),film_filledbag(kg),film_metallised(kg),fine(kg),generalwaste(kg),glass_bottle_brown(kg),glass_bottle_clear(kg),glass_bottle_green(kg),glass_cullet_brown(kg),glass_cullet_clear(kg),glass_cullet_green(kg),glass_other(kg),hdpe_bottle_coloured_food(kg),hdpe_bottle_coloured_nonfood(kg),hdpe_bottle_natural_food(kg),hdpe_bottle_natural_nonfood(kg),magazine(kg),magazine(kg),metal_other(kg),newspaper_complete(kg),newspaper_sheet(kg),paper_glossygraphic_coloured(kg),paper_kraft_brown(kg),paper_office_coloured(kg),paper_office_white(kg),paper_other(kg),paper_tissue_blue(kg),paper_tissue_white(kg),pet_bottle_brown_food(kg),pet_bottle_clear_food(kg),pet_bottle_clear_food_covered(kg),pet_bottle_clear_nonfood(kg),pet_bottle_clear_nonfood_covered(kg),pet_bottle_coloured_nonfood(kg),pet_bottle_darkblue_food(kg),pet_bottle_green_food(kg),pet_bottle_lightblue_food(kg),pet_bottle_othercolour_food(kg),pet_bottle_white_food(kg),plastic_bottle_black(kg),plastic_bottle_coloured_yoghurt(kg),plastic_bottle_natural_yoghurt(kg),plastic_other(kg),plastic_other_black(kg),ps_styrofoam(kg),sanitary(kg),steel_can(kg),tetrapak_carton(kg),tetrapak_carton(kg),weee(kg),wipe
2024-09-22 03:00,0,4.648,12.92,0,0,2.454,1.05612,61.398,0.081,3.47,0.6,77.088,0.896,1.528,2.244,0.224,1.52,3.144,0.512,0.56,0.544,15.264,0.072,6.192,1.136,0.544,7.968,0,0.144,0.168,0.132,5.1,0,0.871333,7.5438,2.5763,0.86262,-71.141,28.943,43.8748,42.794,7,2.5439,0.0221,22.14,0,0,0,0,1.84964,0,0,4.89,13.5,1.14,3.696,0.1,0.1,1.06,0,0.040568,0.047577,1.15157,0.140858,2.11771,0,0,0.82249,0,60.7,3.175,4.089,2.725,5.51,3.15,16.3,11.225,0,9.325,4.28,0.344,0.056,33.4,6.65,27.146,36,3.626,2.345,2.345,2.75,0.038744
2024-09-22 04:00,0,9.184,23.57,0,0.88,3.579,2.89683,102.268,0.153,7.04,1.32,196.816,1.464,2.712,4.83,0.336,3.712,8.052,0.768,1.088,1.36,36.996,0.288,10.272,3.056,1.28,20.496,0,0.176,0.528,0.132,10.44,0,0.1334,10.131,4.2105,2.02012,-103.277,61.984,67.619,83.092,14.5,5.2157,0.0245,49.89,0,0,0,0,4.13694,0,0,10.53,24.705,2.52,7.098,0.6,0.6,2.48,0,0.06792,0.092771,1.63488,0.366792,3.12883,0.086414,0,1.39754,0,87.55,6.65,7.946,6.9,13.079,5.65,23.4,13.95,0,20.35,7.9,0.712,0.208,57.62,11.86,64.304,53,7.77,6.055,6.055,4.75,0.05525
2024-09-22 05:00,0,16.24,36.9,0,1.04,5.85,7.473,162.794,0.297,11.05,1.94,316.464,2.008,3.76,6.966,0.592,5.872,12.252,1.52,1.92,2.304,59.952,0.324,16.4,3.888,2.032,29.076,0,0.192,0.792,0.216,15.66,0,0,20.0607,9.0894,3.01106,-201.863,111.696,119.798,141.281,17,8.3856,0.04243,67.83,0,0,0,0,5.9864,0,0,12.42,37.89,3.6,12.768,1,1,3.84,0,0.109671,0.184102,3.99781,0.433243,5.9197,0.172944,0,2.58915,0,153.9,12.3,13.949,9.3,18.212,12.475,40.625,30.2,0,31.825,11.38,1.256,0.2,91.99,18.06,100.414,86.6,10.804,7.245,7.245,7,0.243989
2024-09-22 06:00,0,17.136,26.97,0,1.04,4.758,4.093,133.119,0.294,10.34,2.12,306.322,2.304,4.688,7.806,0.784,6.112,16.632,1.648,1.648,2.944,58.428,0.24,15.856,4.96,2.72,33.828,0,0.368,0.936,0.36,12.48,0,0,12.5801,7.4122,2.44522,-173.181,92.385,72.66,120.296,16.5,7.8028,0.03179,57.84,0,0,0,0,4.7414,0,0,11.73,32.535,2.85,11.34,0.5,0.5,2.46,0,0.103754,0.133542,2.3232,0.33294,6.5504,0,0,1.81376,0,130.125,10.625,11.252,8.475,15.718,14.05,34.7,23.5,0,26.15,9.38,0.928,0.136,91.68,17.06,89.859,61.2,9.324,7.84,7.84,6.25,0.198063
2024-09-22 07:00,0,31.528,32.37,0,0.88,5.955,4.3392,215.086,0.255,12.77,1.92,325.36,2.728,4.152,11.442,0.656,7.44,18.204,2.4,2.032,3.328,67.104,0.36,21.296,6.016,1.968,34.56,0,0.336,0.972,0.384,15.72,0,0,15.446,12.056,2.8615,-254.624,120.422,90.588,157.182,15,9.955,0.05658,123.99,0,0,0,0,6.2865,0,0,14.31,44.865,2.73,13.608,0.100000000000001,0.100000000000001,3.96,0,0.069231,0.1497,3.2534,0.52455,10.26,0,0,2.25592,0,163.75,19.85,16.704,15.425,18.357,16.725,43.3,36.375,0,46.25,12.46,1.104,0.2,113.21,25.44,138.969,73.2,15.54,13.125,13.125,10,0.180063
2024-09-22 08:00,0,17.08,29.95,0,0.96,6.492,11.2254,244.229,0.243,9.76,2.6,316.46,1.824,4.048,11.382,0.736,6.96,15.204,1.632,2.448,2.992,76.836,0.396,13.392,5.2,1.408,26.412,0,0.384,0.851999999999999,0.372,19.14,0,0.55108,11.0151,8.5991,3.335,-210.014,121.32,102.876,159.49,31.5,10.0117,0.06042,95.97,0,0,0,0,4.3872,0,0,11.25,41.355,4.02,12.18,0.9,0.9,2.48,0,0.188947,0.197196,4.1785,0.52214,8.7244,0.128842,0,2.9703,0,172.05,12.875,16.762,10.55,18.183,22.775,21.425,44.075,0,41.025,12.26,1.216,0.072,124.54,22.25,173.103,76.8,9.916,12.11,12.11,6.75,0.169285
2024-09-22 09:00,0,21.7,29.44,0,1.84,8.25,3.8316,216.76,0.243,9.49,2.36,314.37,1.504,4.152,13.29,0.48,7.36,16.92,1.664,1.92,2.576,78.264,0.408,11.024,5.312,0.975999999999999,23.64,0,0.24,1.224,0.372,10.74,0,0.03997,8.1836,10.5185,1.0812,-136.16,91.3630000000001,38.688,130.397,18,7.908,0.06046,78.45,0,0,0,0,5.6691,0,0,10.65,34.425,2.25,8.652,0.800000000000001,0.800000000000001,3.04,0,0.132531,0.262468,2.5282,0.39837,7.68380000000001,0,0,2.0016,0,117.675,11,11.745,8.40000000000001,13.514,18.525,13.3,21.7,0,30.475,8.26000000000001,0.912,0.264,139.56,23.16,126.54,45,11.322,14,14,3.25,0.08572
2024-09-22 10:00,0,36.414,46.76,0,0.399999999999999,10.071,5.4595,241.35,0.285,8.18000000000001,2.24,297.34,2.288,4.576,17.748,0.928,6.72000000000001,21.348,1.952,2.288,2.528,100.404,0.384,13.92,4.48,1.104,35.148,0,0.352,1.104,0.348,8.94,0,0.46601,7.69970000000001,10.81,1.2767,-166.28,94.9449999999999,58.412,139.906,14.5,11.1439,0.07958,123.9,0,0,0,0,7.0369,0,0,13.89,45.315,2.73,12.558,0.3,0.3,4.28,0,0.080052,0.16147,2.5728,0.48799,8.65929999999999,0.042613,0,2.5002,0,110.88,15.875,13.775,9.72499999999999,14.355,23.175,11.5,23.6,0,35.125,11.86,1.496,0.288,176.48,34.14,129.675,54,16.206,16.275,16.275,5.25,0.06575
2024-09-22 11:00,0,41.258,56.97,0,0.640000000000001,11.064,6.4113,287.39,0.3,10.09,2.3,371.92,2.656,6.37600000000001,19.476,0.944,7.59999999999999,24.48,2.432,2.592,2.624,113.736,0.528,17.248,5.392,1.872,45.096,0,0.304,1.44,0.384,11.1,0,0.42459,8.98099999999999,13.2208,1.3079,-203.21,118.609,76.9839999999999,169.93,11,12.9309,0.09548,149.19,0,0,0,0,7.4557,0,0,20.04,65.205,4.8,15.498,0.3,0.3,4.68,0,0.098205,0.25717,2.7423,0.43018,9.16390000000001,0,0,3.0916,0,166.65,18.55,18.125,13.05,21.75,30.325,18.275,34.6,0,50.35,14.88,1.632,0.288,200.94,37.45,139.633,66.8000000000001,15.392,19.635,19.635,4.25,0.06714
2024-09-22 12:00,0,22.218,32.3,0,1.04,5.58,4.7675,170.23,0.207,6.03,1.16,230.07,1.616,4.352,11.55,0.416,4.89600000000001,13.404,1.824,1.984,1.52,70.5600000000001,0.276,11.392,3.936,1.168,28.908,0,0.096,0.936,0.228,8.58000000000001,0,1.32886,7.589,7.72450000000001,0.9878,-138.78,81.468,62.4160000000001,111.29,8,8.2362,0.04723,71.6099999999999,0,0,0,0,4.5386,0,0,10.5,35.1,2.97,8.31599999999999,0.7,0.7,2.16,0,0.05729,0.25786,2.9395,0.73665,8.846,0.029249,0,2.2607,0,111.35,11.575,10.933,6.925,13.63,19.1,11.45,25.65,0,30.7,9.28,0.824,0.136,108.2,21.35,90.49,42.1999999999999,7.992,10.535,10.535,3.75,0.0451
2024-09-22 13:00,0,29.288,39.11,0,0.16,5.7,3.9724,185.61,0.3,8.45999999999999,2.02,365.81,2.488,5.248,11.004,0.592000000000001,5.11999999999999,17.304,2,2.592,2.304,79.524,0.204,16.912,4.496,2.64,43.968,0,0.192,0.9,0.264,12.54,0,1.74341,6.261,6.80459999999999,1.0764,-133.69,92.4200000000001,78.601,120.22,13,9.3908,0.04755,76.38,0,0,0,0,6.8967,0,0,17.1,54.27,5.55,14.952,0.2,0.2,2.64,0,0.04889,0.09572,3.6338,0.480210000000001,3.88209999999999,0.009673,0,2.2065,0,191.97,14.75,15.254,11.55,22.098,41.5,34.175,47.5,0,44.875,12.1,1.312,0.168,103.5,17.92,98.8400000000001,59,14.8,9.65999999999998,9.65999999999998,6.5,0.08787
2024-09-22 14:00,0,30.94,45.09,0,0.159999999999998,6.86099999999999,6.1275,224.34,0.306,9.26000000000001,2.02,373.39,2.408,6.04,13.416,0.72,6.83200000000001,19.38,2.272,3.664,2.96,92.736,0.396,17.152,5.696,2.944,42.984,0,0.352,1.068,0.216,11.94,0,0,6.68800000000002,8.19500000000001,1.1504,-137.64,98.52,62.622,139.24,13,10.754,0.06851,94.92,0,0,0,0,7.9071,0,0,15.93,45.495,5.28,11.76,0.199999999999999,0.199999999999999,3.8,0,0.06532,0.09845,2.9626,0.403449999999999,5.8475,0,0,2.3471,0,172.32,13.9,14.181,11.675,19.807,31.5,27.125,38.775,0,37.525,12.72,1.112,0.24,132.5,25.08,144.03,57.4000000000001,15.096,9.73000000000002,9.73000000000002,5.75,0.09357
2024-09-22 15:00,0,31.472,48.99,0,1.12,7.197,4.9412,219.23,0.453,14.52,3.34,427.02,3.576,8.64800000000001,13.434,0.640000000000001,8.304,23.892,2.672,2.976,4,104.628,0.336,21.2,8.368,2.56,61.38,0,0.352,1.092,0.336,17.64,0,0.53837,7.33599999999998,9.235,1.7252,-138.19,89.6099999999999,71.978,140.06,9,10.597,0.05519,83.1300000000001,0,0,0,0,7.6901,0,0,23.28,44.46,5.16,12.516,0.5,0.5,4.8,0,0.09437,0.03855,3.062,0.501510000000001,4.503,0,0,2.3628,0,161.65,12.975,14.935,10,26.187,34.025,28.8,33.15,0,45.925,14.26,1.56,0.152,139.75,25.04,118.35,64.4,15.244,9.03,9.03,6.25,0.09285
2024-09-22 16:00,0,0.069999999999993,0.050000000000011,0,0,0.009,0,0.349999999999909,0,0,0,0.710000000000036,0.007999999999999,0.015999999999991,0.024000000000001,0,0,0.012000000000001,0,0,0,0.110000000000127,0,0,0.031999999999997,0,0.084000000000003,0,0,0,0.012,0,0,0,0.004000000000019,0.027000000000001,0,-0.0600000000004,0.110000000000127,0.019999999999982,0.300000000000182,0,0.00200000000001,4.99999999999945E-05,0.329999999999927,0,0,0,0,0.009199999999993,0,0,0.030000000000001,0,0,0,0,0,0,0,0,0,0,0,0.012000000000001,0,0,0.000399999999999,0,0.349999999999909,0.025000000000006,0,0,0.115999999999985,0.024999999999977,0,0,0,0.050000000000011,0.060000000000002,0.007999999999999,0,0.139999999999873,0.079999999999984,0.200000000000045,0,0.074000000000012,0,0,0,0.0016
2024-09-22 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-22 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-23 05:00,0,14.168,23.36,0,0.24,4.308,2.95855,111.908,0.138,5.52,1.04,214.464,1.704,3.408,7.992,0.416,3.68,11.868,1.376,1.696,1.728,55.68,0.24,10.464,3.312,1.184,23.424,0,0.176,0.6,0.156,7.56,0,0,4.64416,6.51518,0.827006,-84.26,54.3011,32.7015,77.3468,2,6.27516,0.03522,47.79,0,0,0,0,3.78616,0,0,8.19,21.96,2.34,5.67,0.3,0.3,2.16,0,0.0375132,0.169469,2.16113,0.238367,4.27805,0,0,1.37162,0,67,6.625,6.96,5.65,9.28,14.975,11.425,16.075,0,19.175,5.78,0.744,0.152,76.91,16.56,64.0151,27.8,6.438,6.335,6.335,4.75,0.025981
2024-09-23 06:00,0,25.298,33.4,0,0.88,6.696,4.35274,175.981,0.321,8.36,1.74,292.032,2.4,3.856,9.402,0.752,5.952,15.084,2.256,1.632,2.912,68.712,0.252,15.024,4.48,2.592,29.724,0,0.192,0.936,0.396,13.2,0,1.01729,8.79094,10.17882,1.901884,-155.761,89.3189,44.1022,126.9242,13.5,10.48874,0.03955,70.71,0,0,0,0,5.05969,0,0,10.47,31.995,2.13,11.004,0.5,0.5,4.56,0,0.0860768,0.490093,2.52787,0.494614,10.06545,0.112,0,2.00258,0,145.525,14.125,13.05,9.9,19.72,14.675,17.825,47.4,0,37.725,9.92,1.152,0.184,105.43,32.48,138.5549,45.4,15.54,12.46,12.46,9,0.254125
2024-09-23 07:00,0,22.008,38.78,0,1.76,6.21,5.67471,175.76,0.384,12.67,2.46,295.408,2.76,4.48,8.952,0.928,6.496,15,2.608,2,2.736,66.912,0.324,20.272,4.688,1.52,31.212,0,0.288,0.768,0.384,25.38,0,0.41379,15.9676,11.387,2.44945,-204.92,98.594,99.1033,158.364,30.5,11.3165,0.04888,82.29,0,0,0,0,7.64325,0,0,17.16,49.32,3.9,13.86,2,2,4.38,0,0.161102,0.177638,3.55274,0.775399,10.6406,0.059475,0,2.31081,0,164.25,21.125,17.023,16.55,23.78,21.975,40.525,32.75,0,60.45,13.26,1.04,0.144,106.09,29.15,170.947,97.4,16.058,13.755,13.755,13.25,0.241504
2024-09-23 08:00,0,13.93,28.8,0,2,4.38,6.0683,132.146,0.27,10.77,2.08,201.696,1.968,3.8,9.036,0.336,4.48,13.164,1.392,2.352,1.76,59.796,0.204,12.992,2.752,1.184,27.408,0,0.16,0.564,0.216,29.28,0,0.29504,9.7423,6.8081,2.60752,-173.61,83.98,83.49,119.82,34.5,8.5178,0.04173,72.24,0,0,0,0,4.9663,0,0,15.96,39.69,3.18,13.398,0.9,0.9,3.34,0,0.188578,0.078061,2.10866,0.42875,8.3816,0,0,2.07006,0,110.175,9.925,10.585,9.475,15.573,14.75,19.025,25.25,0,32.45,10.22,0.976,0.128,87.47,20.42,103.276,82.8,8.51,11.97,11.97,11.5,0.129209
2024-09-23 09:00,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024999999999977,0,0,0,0,0,0
2024-09-23 10:00,0,7.12600000000001,13.64,0,0.48,2.52,1.1896,59.365,0.108,4.3,1.04,125.94,0.895999999999999,2.224,5.646,0.176,2.448,7.332,0.864000000000001,1.12,1.04,35.22,0.12,6.624,1.872,0.496,19.008,0,0.112,0.288,0.156,5.45999999999999,0,0.1189,3.68689999999999,3.8317,0.69914,-66.1569999999999,39.258,26.56,56.0330000000001,8,4.3328,0.01752,35.22,0,0,0,0,1.3814,0,0,7.05,20.835,1.83,6.594,0,0,1.24,0,0.019214,0.096559,0.888399999999999,0.27971,3.618,0,0,0.81129,0,63.575,6.175,6.148,4.65,6.72800000000001,11.55,7.97500000000001,14.875,0,15.675,5.22,0.504,0.056,46.71,10.97,43.12,21,4.44,4.58499999999999,4.58499999999999,2.75,0.04761
2024-09-23 11:00,0,15.33,27.47,0,1.04,5.13,6.0673,120.197,0.252,9.43,1.38,243.98,1.592,4.016,9.966,0.688,5.568,14.76,1.568,1.968,2.016,63.288,0.288,13.072,3.888,0.944,32.52,0,0.368,0.732,0.468,9.24000000000001,0,0.26289,8.75210000000001,7.8569,1.27289,-160.962,91.064,75.279,122.078,14,8.24610000000001,0.03701,75.72,0,0,0,0,3.7323,0,0,12.96,41.895,3.66,13.23,0.4,0.4,2.54,0,0.075023,0.17321,2.4198,0.36889,5.8308,0.178529,0,1.88824,0,142.4,12.075,12.789,10.075,13.311,27.8,20,38.575,0,30.825,10.28,0.96,0.2,92.11,18.33,79.476,37.8,9.768,10.08,10.08,2.75,0.078708
2024-09-23 12:00,0,20.188,27.11,0,0.56,17.706,4.8567,153.928,0.165,5.95,1.84,218.35,1.704,3.776,9.132,0.544,5.904,14.328,1.6,1.712,1.952,59.544,0.324,14.4,4.976,1.024,28.62,0,0.24,1.02,0.492,6.89999999999999,0,0,9.42339999999999,36.4513,1.73681,-175.84,98.727,69.789,144.366,10.5,10.1893,0.05777,77.25,0,0,0,0,3.4505,0,0,11.7,35.955,3.15,9.03,1,1,2.22,0,0.093039,0.38964,1.7681,0.31517,5.729,0.173059,0,1.4596,0,143.425,13.3,12.76,8.97500000000001,17.226,18.85,20.675,35.375,0,26.3,9.91999999999999,0.84,0.192,145.12,25.39,95.734,25.8,7.62200000000001,9.97499999999999,9.97499999999999,2.25,0.03796
2024-09-23 13:00,0,23.772,29.2,0,0.56,30.285,2.9329,151.785,0.117,5.57,0.84,192.29,0.920000000000002,3.264,10.38,0.464,4.624,12.888,1.536,1.488,1.392,54.528,0.348,11.472,4.32,1.136,27,0,0.128,0.792,0.408,5.22,0,0.03187,12.6382,64.224,2.605,-301.21,140.823,121.247,165.93,9.5,12.5035,0.10189,80.5799999999999,0,0,0,0,4.3619,0,0,10.95,40.635,3.03,7.812,0.100000000000001,0.100000000000001,1.68,0,0.083458,0.08862,1.3664,0.26614,5.725,0,0,1.8865,0,154.775,19.05,13.746,9.925,14.848,17.9,20.425,31.7,0,44.55,8.12,0.696,0.12,157.65,27.15,75.006,13.8,7.252,9.55500000000001,9.55500000000001,4.5,0.10726
2024-09-23 14:00,0,32.732,39.63,0,0.32,21.93,4.9746,252.09,0.228,6.38999999999999,2.02,315.33,1.592,5.08,12.24,0.784,8.352,20.232,1.808,1.936,2.944,90.84,0.576,13.936,6.784,1.552,40.212,0,0.352,1.296,0.528,9.54000000000001,0,0.08351,12.7999,31.734,2.0777,-270.36,140.968,100.712,196.108,6,14.4048,0.09832,193.68,0,0,0,0,4.7909,0,0,13.98,54.45,4.56,11.466,0.5,0.5,3.38,0,0.143159,0.1644,2.9494,0.49645,7.575,0,0,2.4834,0,181.805,19.875,18.009,8.925,18.067,24.55,30.275,36.7,0,35.35,12.16,1.056,0.216,193.9,42.39,107.738,33.6,12.58,13.335,13.335,3.5,0.112303
2024-09-23 15:00,0,16.576,23.48,0,0.16,13.269,2.6052,107.3,0.084,3.08000000000001,0.880000000000001,142.93,0.927999999999999,2.872,5.92800000000001,0.288,3.36,8.85599999999999,1.168,1.376,1.2,39.996,0.156,8.176,4.224,0.864000000000001,21.48,0,0.176,0.648,0.252,5.45999999999999,0,0,5.61580000000001,20.493,0.443000000000001,-112.69,57.635,49.024,86.52,4.5,6.7572,0.04476,92.01,0,0,0,0,3.0613,0,0,7.95,19.125,2.28,3.65400000000001,0,0,1.54,0,0.039424,0.0449,1.4266,0.13199,2.68660000000001,0,0,1.1356,0,116.52,7.57499999999999,7.917,4.25,8.87400000000002,12.3,8.65000000000001,12.775,0,20.7,6.82000000000001,0.472,0.088,86.7400000000001,16.64,40.727,13.8,7.474,7.80500000000001,7.80500000000001,1,0.00876
2024-09-23 16:00,0,24.276,36.72,0,0.24,15.468,8.8613,214.64,0.231,8.47999999999999,1.62,349,1.432,6.096,14.262,0.608,7.856,25.176,2.048,3.056,3.584,101.7,0.492,15.072,7.728,1.856,52.884,0,0.432,1.476,0.384,11.16,0,0,12.6337,21.837,1.3594,-236.36,127.941,95.876,194.44,15.5,14.6111,0.07128,277.68,0,0,0,0,3.7351,0,0,16.26,50.625,3.99,9.45,0.1,0.1,2.74,0,0.151513,0.43465,2.5839,0.42036,7.27919999999999,0,0,2.4157,0,209.23,16.1,21.489,8.925,17.98,35.7,16.925,32.2,0,42.025,11.84,1.248,0.12,175.58,29.8,98.0609999999999,40.2,11.396,12.565,12.565,6.75,0.08893
2024-09-23 17:00,0,21.728,30.57,0,1.12,8.163,5.92480000000001,141.26,0.219,6.17,1.3,248.85,1.176,3.688,9.47999999999999,0.496,6.432,18.084,1.584,2.432,2.048,75.936,0.66,11.472,4.736,1.152,32.472,0,0.288,1.032,0.42,8.34,0,0,10.516,13.978,2.9561,-232.9,120.91,107.759,163.71,15,12.367,0.04153,238.32,0,0,0,0,3.2787,0,0,9.78,39.735,4.26000000000001,9.366,0.3,0.3,2.08,0,0.12874,0.18277,2.2488,0.23942,6.9649,0.034949,0,1.7182,0,106.1,11.175,10.991,8.02500000000001,11.919,17.35,13.875,20.6,0,27.5,7.75999999999999,0.776,0.224,112.52,21.82,98.7500000000001,35.4,14.8,16.975,16.975,4.75,0.12986
2024-09-23 18:00,0,25.83,28.05,0,0.16,7.482,4.10339999999999,157.1,0.249,5.04000000000001,1.54,290.4,1.176,4.232,10.206,0.656,7.16799999999999,16.368,2.112,2.48,3.344,73.9079999999999,0.624,15.488,6.352,1.6,25.98,0,0.208,1.212,0.3,6.78,0,0.2534,11.185,12.748,1.973,-214.37,121.76,74.015,167.88,12,12.796,0.04111,282.24,0,0,0,0,2.265,0,0,7.31999999999999,37.485,2.61,10.374,0,0,2.62,0,0.11346,0.18523,2.8236,0.43902,7.30590000000001,0,0,1.6283,0,101.04,13.5,12.238,7.55,11.426,21.075,11.675,26.9,0,25.1,9.18000000000001,0.911999999999999,0.264,123.76,27.36,109.44,28.2,14.8,14.21,14.21,3.75,0.20655
